customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6791-RZP,Male,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,415.27,Yes
6535-SCW,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),99.49,1388.31,Yes
5931-TFD,Male,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,84.9,2130.58,No
4510-UIK,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.08,2598.87,Yes
1202-VLR,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,93.13,5025.95,No
5218-WOY,Female,1,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.6,62.24,Yes
9958-XRF,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.75,347.32,No
5389-YUM,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.04,2913.21,No
3327-ZXT,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.32,5248.6,No
9004-AAA,Female,1,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.71,4205.71,Yes
3931-BDH,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,113.89,6273.37,No
8777-CGO,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.79,2180.81,No
1197-DJV,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.52,858.53,No
8125-EMC,Female,0,Yes,No,70,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,70.54,4945.23,No
2930-FPJ,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.94,1254.84,Yes
7287-GSQ,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.34,3594.76,No
9800-HVX,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,108.52,1090.03,Yes
5282-IYE,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,82.81,2396.62,No
3511-JBL,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.82,1480.45,Yes
1659-KES,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.88,1233.21,Yes
3811-LHZ,Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),93.11,656.43,No
8098-MKG,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.12,1305.95,No
7546-NNN,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.04,1240.06,Yes
2986-OQU,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,80.12,5296.25,No
9338-PTB,Female,0,No,Yes,49,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),74.43,3649.17,No
3911-QWI,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.36,226.77,Yes
2734-RZP,Male,1,No,No,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,47.55,2513.2,No
2843-SCW,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.91,1325.06,No
9680-TFD,Male,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.09,403.32,Yes
3976-UIK,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.53,640.07,No
2959-VLR,Female,0,No,No,51,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),83.34,4252.78,No
6759-WOY,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.75,1325.65,Yes
7694-XRF,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.45,255.74,Yes
3385-YUM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,58.97,3418.06,No
5736-ZXT,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,114.33,3766.33,Yes
2802-AAA,Male,0,No,No,63,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),78.99,4985.4,No
9155-BDH,Male,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.32,1085.57,Yes
9120-CGO,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.23,2551.94,No
7616-DJV,Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,74.36,3058.31,No
6534-EMC,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,78.87,159.12,No
5061-FPJ,Male,0,No,No,54,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,45.75,2466.27,No
1262-GSQ,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.96,735.94,Yes
7287-HVX,Male,0,Yes,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.15,1484.17,No
9815-IYE,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.13,1682.15,Yes
3049-JBL,Male,0,No,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,55.12,1212.33,No
6423-KES,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,95.09,1150.02,No
5548-LHZ,Female,0,No,Yes,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.7,2325.94,No
4108-MKG,Female,1,No,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.31,985.16,Yes
8158-NNN,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,111.04,5549.5,No
8400-OQU,Female,1,Yes,Yes,63,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,80.15,5058.28,No
4170-PTB,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),116.23,1397.17,Yes
3255-QWI,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.58,2265.52,Yes
2154-RZP,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),99.08,6940.28,Yes
5499-SCW,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,84.96,3914.64,No
7295-TFD,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.17,504.75,No
7197-UIK,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.34,6651.46,No
2648-VLR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,82.82,1817.84,No
6539-WOY,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,90.42,4964.66,No
5199-XRF,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,356.0,No
9445-YUM,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),54.26,2668.19,No
3557-ZXT,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.07,2883.74,No
6592-AAA,Male,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,62.23,2985.7,Yes
1098-BDH,Male,0,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,3600.52,Yes
3200-CGO,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.35,5887.15,Yes
3961-DJV,Male,0,No,No,52,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,55.17,2876.02,No
5973-EMC,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.13,657.13,Yes
5433-FPJ,Male,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.82,2075.42,No
3869-GSQ,Female,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),62.27,4107.44,No
1956-HVX,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.54,141.62,Yes
9352-IYE,Female,1,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.54,342.25,No
6699-JBL,Female,0,No,No,30,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,65.33,1965.27,No
7944-KES,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,83.89,2596.21,Yes
5493-LHZ,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,50.27,2720.39,No
5911-MKG,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.29,2135.9,No
4987-NNN,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.51,3258.57,Yes
7015-OQU,Male,0,No,Yes,50,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.08,3894.24,No
2218-PTB,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.6,2025.52,Yes
5496-QWI,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.11,2081.88,Yes
5735-RZP,Male,1,No,Yes,42,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,60.05,2518.81,No
5555-SCW,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),115.25,5760.91,Yes
9050-TFD,Female,0,No,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,65.38,4454.48,No
4446-UIK,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.5,4934.54,No
2045-VLR,Female,0,No,Yes,71,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),73.08,5192.25,No
7893-WOY,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),89.53,4387.08,No
2693-XRF,Female,1,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.44,1413.73,No
4436-YUM,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,99.1,3973.01,Yes
9754-ZXT,Male,1,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.19,964.07,No
6895-AAA,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),93.0,2133.85,Yes
4354-BDH,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,97.07,2807.97,No
1225-CGO,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),94.4,4805.01,No
5893-DJV,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.4,5315.22,No
8022-EMC,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.83,4420.05,No
6600-FPJ,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,71.33,4354.05,No
8996-GSQ,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),45.53,2359.72,No
8683-HVX,Male,1,No,No,67,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.45,3908.63,Yes
5642-IYE,Male,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.74,1412.63,No
8679-JBL,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,2428.62,Yes
9208-KES,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.14,607.92,Yes
8339-LHZ,Female,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.52,173.7,Yes
3205-MKG,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.83,4602.36,No
2069-NNN,Male,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.21,382.41,Yes
4444-OQU,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,115.55,2998.75,No
2060-PTB,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.35,355.12,Yes
3327-QWI,Male,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.09,1259.43,No
4420-RZP,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,80.19,882.78,Yes
1301-SCW,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,65.76,3158.3,No
1606-TFD,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.9,2384.95,No
4170-UIK,Male,1,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),75.38,681.42,No
1699-VLR,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,84.38,335.42,No
6088-WOY,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),67.23,4245.42,No
1190-XRF,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.63,1337.45,No
1980-YUM,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.18,157.25,Yes
3975-ZXT,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.71,2451.28,No
7102-AAA,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.69,375.74,Yes
2184-BDH,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.11,1384.47,Yes
4327-CGO,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,104.35,2089.71,No
4394-DJV,Female,0,Yes,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,71.46,1073.35,No
9319-EMC,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.12,1880.98,Yes
2816-FPJ,Female,0,No,No,5,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.2,295.76,Yes
6854-GSQ,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.8,897.26,Yes
7709-HVX,Female,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,324.79,Yes
1569-IYE,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.48,855.36,Yes
6442-JBL,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.25,203.98,Yes
2895-KES,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.92,971.97,No
3733-LHZ,Male,1,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,391.21,No
4863-MKG,Male,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),83.36,495.17,No
8455-NNN,Female,0,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,75.02,4345.77,No
5014-OQU,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.47,202.46,No
2686-PTB,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.08,1082.33,No
4009-QWI,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),100.57,207.54,Yes
8806-RZP,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.45,2119.85,No
1154-SCW,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.29,1217.22,No
2409-TFD,Female,1,No,No,29,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,101.25,2932.14,No
1784-UIK,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.48,745.78,No
9096-VLR,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,111.64,2677.24,Yes
8560-WOY,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.96,2684.98,No
8343-XRF,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.55,623.21,Yes
8206-YUM,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.68,870.89,Yes
6596-ZXT,Female,1,Yes,Yes,28,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,45.66,1269.53,No
6801-AAA,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.87,6456.93,No
3806-BDH,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.6,254.4,No
1537-CGO,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.53,332.13,No
6986-DJV,Male,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.26,263.2,No
2841-EMC,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,44.19,1685.45,No
